"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"1510",6,NA,0.00935841602761282,NA,0,0.5
"1511",5,-0.011623586296457,-0.0254378975875185,NA,1,0.5
"1512",5,0.000236381569623675,NA,NA,0,0.5
"1513",2,-0.000333823785251445,NA,NA,0,0.5
"1514",7,-0.00261780862817404,-0.0019065737596279,NA,1,0.5
"1515",4,-0.0247336891334646,NA,-0.0461322584334786,0,0.5
"1516",6,NA,NA,-0.000242658962814945,0,0.5
"1517",4,NA,NA,-0.00511345452756426,0,0.5
"1518",4,NA,NA,-0.00163861901570623,0,0.5
"1519",6,NA,NA,-0.000211342475370161,0,0.5
"1520",4,NA,NA,-0.000840148739759307,0,0.5
"1521",4,NA,NA,-0.000467685331863602,0,0.5
"1522",4,NA,NA,-0.000642132903924027,0,0.5
"1523",4,NA,NA,-0.00268160028028361,0,0.5
"1524",6,NA,NA,-0.000211346198358157,0,0.5
"1525",4,NA,NA,-0.000618547984808926,0,0.5
"1526",6,NA,NA,-0.00431908942602621,0,0.5
"1527",4,NA,NA,-0.00311000996483936,0,0.5
"1528",6,NA,NA,-0.000590084217649287,0,0.5
"1529",8,0.0253865191106605,0.0029897112044862,0.00478924059993491,3,0.5
"1530",7,0.0115937454992163,0.0161886422469993,0.0351138014321768,3,0.5
"1531",2,-0.0569663019501057,-0.0516518207035066,NA,1,0.5
"1532",5,NA,-0.00381779114044123,NA,0,0.5
"1533",7,-0.0338685849038886,-0.0365834560909571,NA,1,0.5
"1534",10,-0.0136092653011891,-0.000898343140583624,NA,1,0.5
"1535",3,-0.00937349433966683,-0.00264051773919605,NA,1,0.5
"1536",4,-0.0830594454568029,-0.0800752585205933,NA,1,0.5
"1537",6,-0.0218399503461573,-0.0219783501501399,NA,1,0.5
"1538",7,-0.0684811622223901,-0.076365538621491,NA,1,0.5
"1539",8,-0.0663509976119328,-0.034102954493328,NA,1,0.5
"1540",10,-0.0677800794847934,-0.088196012644493,NA,1,0.5
"1541",1,-0.0258384968636334,-0.00760605500676653,NA,1,0.5
"1542",6,NA,-0.000394596660943058,NA,0,0.5
"1543",1,-0.0237741310407924,-0.013349343481223,NA,1,0.5
"1544",6,0.00133138519235106,0.00271415006901283,NA,1,0.5
"1545",6,0.002244060527741,0.00439842139218151,NA,1,0.5
"1546",3,-0.0222125475397387,-0.00648965258977563,NA,1,0.5
"1547",6,-0.0692277522843446,-0.0987562346689218,-0.00423585645410218,3,0.5
"1548",9,-0.0830512985368071,-0.0771736010981018,-0.00827740052740783,3,0.5
"1549",9,NA,0.00591754788972454,0.0121437417058136,2,0.5
"1550",4,NA,NA,-0.00118858467903119,0,0.5
"1551",4,NA,NA,-0.00183253177024323,0,0.5
"1552",4,NA,NA,-0.000574796298272353,0,0.5
"1553",4,NA,NA,-0.00191475503196966,0,0.5
"1554",4,NA,NA,-0.000976638630967215,0,0.5
"1555",4,NA,NA,-0.000551589766482332,0,0.5
"1556",4,NA,NA,-0.00127120796317386,0,0.5
"1557",4,NA,NA,-0.00340275384885328,0,0.5
"1558",4,NA,NA,-0.00085252275282345,0,0.5
"1559",4,NA,NA,-0.0176308272660257,0,0.5
"1560",3,-0.000212469752838592,NA,NA,0,0.5
"1561",1,NA,0.00379172228451585,NA,0,0.5
"1562",1,NA,NA,-0.0450113985538892,0,0.5
"1563",1,NA,NA,-0.00214620695548992,0,0.5
"1564",1,NA,NA,-0.00690746783464994,0,0.5
"1565",1,NA,NA,-0.010103221180841,0,0.5
"1566",1,NA,NA,-0.00499660295205425,0,0.5
"1567",1,NA,NA,-0.000728922272603198,0,0.5
"1568",4,0.00971700137311376,0.0180264230950771,NA,1,0.5
"1569",1,NA,NA,-0.00108533051467234,0,0.5
"1570",3,0.00264138705877696,0.00146033146701275,NA,1,0.5
"1571",1,NA,NA,-0.000417664436828318,0,0.5
"1572",1,NA,NA,-0.000574821230222386,0,0.5
"1573",1,NA,NA,-0.00962769961165786,0,0.5
"1574",1,NA,NA,0.00194957782769979,0,0.5
"1575",1,NA,NA,0.000427886963105302,0,0.5
"1576",3,0.0309164094334668,0.0293708860149902,0.0138960367585716,3,0.5
"1577",7,0.0558817191629605,0.0512257048403387,0.0431727939835542,3,0.5
"1578",8,0.0691760575577846,0.0771253984070915,0.0674251892005378,3,0.5
"1579",2,0.031818232203391,0.0666231932620752,0.0348812399407674,3,0.5
"1580",5,NA,0.0100310681288613,0.0232912572795688,2,0.5
"1581",6,-0.000619612152720703,-0.0161548119663585,NA,1,0.5
"1582",7,-0.0449299875834156,-0.0704934770930049,NA,1,0.5
"1583",9,NA,-0.0225837278913571,NA,0,0.5
"1584",5,NA,NA,-0.000571067648789591,0,0.5
"1585",5,0.000544616965307218,NA,NA,0,0.5
"1586",4,NA,-0.0213306712658128,NA,0,0.5
"1587",6,NA,-0.00199361095817438,NA,0,0.5
"1588",7,-0.0026073955140308,-0.00727159908091657,NA,1,0.5
"1589",5,-0.0283143964557667,NA,NA,0,0.5
"1590",5,NA,NA,-0.0350764082286295,0,0.5
"1591",6,-0.00529495418620963,NA,NA,0,0.5
"1592",7,NA,-0.0715132207562232,-0.00484470424343658,2,0.5
"1593",9,NA,NA,-0.0155669920136607,0,0.5
"1594",10,-0.0293328570166993,-0.00744931272880532,-0.0783816899442126,3,0.5
"1595",7,NA,NA,-0.000340051298852459,0,0.5
"1596",10,NA,NA,-0.00671228899012986,0,0.5
"1597",5,NA,NA,-0.000879013496730899,0,0.5
"1598",7,NA,NA,-0.000273884152721517,0,0.5
"1599",9,NA,NA,-0.00127713596429899,0,0.5
"1600",10,NA,NA,-0.0088604801285526,0,0.5
"1601",5,NA,NA,-0.000867758882475945,0,0.5
"1602",9,NA,NA,-0.0004357453231035,0,0.5
"1603",10,NA,NA,-0.00316315200633701,0,0.5
"1604",5,NA,NA,-0.00032266531243844,0,0.5
"1605",9,NA,NA,-0.000498484772670753,0,0.5
"1606",10,NA,NA,-0.0027825702252068,0,0.5
"1607",5,NA,NA,-0.000216060134495418,0,0.5
"1608",10,NA,NA,-0.000663396930450732,0,0.5
"1609",5,NA,NA,-0.00202567828563541,0,0.5
"1610",9,NA,NA,-0.0107952137946824,0,0.5
"1611",10,NA,NA,-0.0379303986067349,0,0.5
"1612",5,NA,NA,-0.0033170353938111,0,0.5
"1613",7,NA,NA,-0.000439393480992006,0,0.5
"1614",9,NA,NA,-0.00194736987031663,0,0.5
"1615",10,NA,NA,-0.0123669835762182,0,0.5
"1616",5,NA,NA,-0.0013300810912178,0,0.5
"1617",7,NA,NA,-0.000200887965897425,0,0.5
"1618",9,NA,NA,-0.000223444492338773,0,0.5
"1619",10,NA,NA,-0.00314399040724401,0,0.5
"1620",5,NA,NA,-0.00262618932213367,0,0.5
"1621",7,NA,NA,-0.000338473228038296,0,0.5
"1622",9,NA,NA,-0.00108397681187219,0,0.5
"1623",10,NA,NA,-0.00493796163266583,0,0.5
"1624",3,NA,NA,-0.000355545472573663,0,0.5
"1625",3,NA,NA,-0.000305827224597582,0,0.5
"1626",3,NA,NA,-0.000654933506133588,0,0.5
"1627",4,-0.00110797849996041,-0.055172596918711,NA,1,0.5
"1628",3,NA,NA,-0.000245137374584905,0,0.5
"1629",3,NA,NA,-0.000439271403142371,0,0.5
"1630",3,NA,NA,-0.000371389471779768,0,0.5
"1631",2,NA,-0.00543844057103543,NA,0,0.5
"1632",3,NA,NA,-0.00378477466530813,0,0.5
"1633",4,-0.0212609913794728,-0.00574766535456522,NA,1,0.5
"1634",5,-0.021948907559693,-0.0472117103786618,NA,1,0.5
"1635",3,NA,NA,-0.000870273995440851,0,0.5
"1636",3,0.0205811130380837,0.0119077640844198,0.00374953104119502,3,0.5
"1637",2,0.00812703487255788,NA,NA,0,0.5
"1638",3,0.0499712819556189,0.0318658759341454,0.0292396773352985,3,0.5
"1639",7,0.106805446299163,0.0719646689229094,0.0786998361932999,3,0.5
"1640",9,0.0115718845095026,0.000956585615963737,0.00917527140100655,3,0.5
"1641",2,-0.00205333643647807,NA,NA,0,0.5
"1642",2,0.0282699962201938,0.00075200411211485,NA,1,0.5
"1643",7,0.0571838200616709,0.0458026584815076,0.0196282178277605,3,0.5
"1644",8,0.00636812010616217,0.00333556110218891,NA,1,0.5
"1645",7,NA,-0.00246793550919699,NA,0,0.5
"1646",2,NA,0.00879441477111037,NA,0,0.5
"1647",3,NA,0.0124873481873422,NA,0,0.5
"1648",5,NA,0.0382200789066018,NA,0,0.5
"1649",6,0.145772545173855,0.170307321404848,0.101123504108009,3,0.5
"1650",7,0.0801905461085641,0.0797475906030174,0.0527053499181468,3,0.5
"1651",8,0.0878855469657742,0.089092644045053,0.0658759927192667,3,0.5
"1652",10,NA,0.00361627610269322,NA,0,0.5
"1653",7,NA,0.00107710519125586,NA,0,0.5
"1654",3,-0.00949945602184896,-0.00820116823137703,NA,1,0.5
"1655",6,NA,-0.0004887789050887,NA,0,0.5
"1656",1,-0.000530040606897086,NA,NA,0,0.5
"1657",1,0.000267813423516742,NA,NA,0,0.5
"1658",1,0.00835192887510719,NA,NA,0,0.5
"1659",2,0.00601831872101494,0.0349622676850789,NA,1,0.5
"1660",3,-0.000266411160558889,NA,NA,0,0.5
"1661",1,NA,NA,0.0407023129390496,0,0.5
"1662",2,NA,NA,0.0113671321203723,0,0.5
"1663",3,NA,NA,0.0360125664493019,0,0.5
"1664",4,NA,NA,0.158063844622828,0,0.5
"1665",5,NA,NA,0.00154972115143416,0,0.5
"1666",6,NA,NA,0.00556771104743376,0,0.5
"1667",7,NA,NA,0.0992323329896391,0,0.5
"1668",8,NA,NA,0.103366862109643,0,0.5
"1669",9,NA,NA,0.00739275274121596,0,0.5
"1670",10,NA,NA,0.066120326040984,0,0.5
"1671",1,NA,NA,0.198398461478985,0,0.5
"1672",2,NA,NA,0.0683707724168053,0,0.5
"1673",3,NA,NA,0.024472166811951,0,0.5
"1674",4,NA,NA,0.05065202209592,0,0.5
"1675",5,NA,NA,0.0358510025527127,0,0.5
"1676",6,NA,NA,0.0618884532658594,0,0.5
"1677",7,NA,NA,0.0799237494213113,0,0.5
"1678",8,NA,NA,0.0444717263010294,0,0.5
"1679",9,NA,NA,0.0168920569790028,0,0.5
"1680",10,NA,NA,0.0692977360241508,0,0.5
"1681",1,NA,NA,0.114233462705554,0,0.5
"1682",2,NA,NA,0.0344332607225346,0,0.5
"1683",3,NA,NA,0.0352502231404255,0,0.5
"1684",4,NA,NA,0.0259704829134071,0,0.5
"1685",5,NA,NA,0.0353919786428116,0,0.5
"1686",6,NA,NA,0.0327132321422963,0,0.5
"1687",7,NA,NA,0.0256813915368512,0,0.5
"1688",8,NA,NA,0.0530427659891787,0,0.5
"1689",9,NA,NA,0.0104412301794614,0,0.5
"1690",10,NA,NA,0.0414988002186329,0,0.5
"1691",1,NA,NA,0.116888371908484,0,0.5
"1692",2,NA,NA,0.0201669447659714,0,0.5
"1693",3,NA,NA,0.0114972656922364,0,0.5
"1694",4,NA,NA,0.0144569490011324,0,0.5
"1695",5,NA,NA,0.0131600732766686,0,0.5
"1696",6,NA,NA,0.0236080114985293,0,0.5
"1697",7,NA,NA,0.0151324772589166,0,0.5
"1698",8,NA,NA,0.0273240869819355,0,0.5
"1699",9,NA,NA,0.00869075201405275,0,0.5
"1700",10,NA,NA,0.0297815459383717,0,0.5
"1701",1,NA,NA,0.0101746430546554,0,0.5
"1702",2,NA,NA,0.0144380156798445,0,0.5
"1703",3,NA,NA,0.0285116244567053,0,0.5
"1704",4,NA,NA,0.00496783215238671,0,0.5
"1705",5,NA,NA,0.00881212076816928,0,0.5
"1706",6,NA,NA,0.0119543396492083,0,0.5
"1707",7,NA,NA,0.0115639683010331,0,0.5
"1708",8,NA,NA,0.0126977227936155,0,0.5
"1709",9,NA,NA,0.00796928814379959,0,0.5
"1710",10,NA,NA,0.00924331252201012,0,0.5
"1711",1,NA,NA,0.0133019895338357,0,0.5
"1712",2,NA,NA,0.0460792069058794,0,0.5
"1713",3,NA,NA,0.102522100994038,0,0.5
"1714",4,NA,NA,0.0198492808771782,0,0.5
"1715",5,NA,NA,0.082618175682574,0,0.5
"1716",6,NA,NA,0.0576657786820179,0,0.5
"1717",7,NA,NA,0.0150550263319203,0,0.5
"1718",8,NA,NA,0.0712450533510366,0,0.5
"1719",9,NA,NA,0.0952268796294857,0,0.5
"1720",10,NA,NA,0.028569799185571,0,0.5
"1721",1,NA,NA,0.0100430842132825,0,0.5
"1722",2,NA,NA,0.164545819426024,0,0.5
"1723",3,NA,NA,0.132967470349027,0,0.5
"1724",4,NA,NA,0.0828920697653031,0,0.5
"1725",5,NA,NA,0.135286764501671,0,0.5
"1726",6,NA,NA,0.135390081739011,0,0.5
"1727",7,NA,NA,0.128221924237531,0,0.5
"1728",8,NA,NA,0.128870030361929,0,0.5
"1729",9,NA,NA,0.104682367753085,0,0.5
"1730",10,NA,NA,0.185749878090417,0,0.5
"1731",1,NA,NA,0.0133528841625719,0,0.5
"1732",2,NA,NA,0.0652539781925298,0,0.5
"1733",3,NA,NA,0.0217670856121925,0,0.5
"1734",4,NA,NA,0.0191201928299706,0,0.5
"1735",5,NA,NA,0.0542479607496885,0,0.5
"1736",6,NA,NA,0.0800823175760506,0,0.5
"1737",7,NA,NA,0.0586222586371606,0,0.5
"1738",8,NA,NA,0.070781183816169,0,0.5
"1739",9,NA,NA,0.0092871048155037,0,0.5
"1740",10,NA,NA,0.0489385770141468,0,0.5
"1741",1,NA,NA,0.0142168067033079,0,0.5
"1742",2,NA,NA,0.154884727957931,0,0.5
"1743",3,NA,NA,0.139175822952214,0,0.5
"1744",4,NA,NA,0.0961346203179785,0,0.5
"1745",5,NA,NA,0.107110284653924,0,0.5
"1746",6,NA,NA,0.12406674830782,0,0.5
"1747",7,NA,NA,0.0987718106219858,0,0.5
"1748",8,NA,NA,0.0660582776414161,0,0.5
"1749",9,NA,NA,0.0811326769697176,0,0.5
"1750",10,NA,NA,0.0732889328704127,0,0.5
"1751",8,NA,NA,-0.00416668682149019,0,0.5
"1752",1,NA,NA,-0.000208313994011761,0,0.5
"1753",1,-0.0508910806967408,-0.0222658094990013,-0.0616025657400093,3,0.5
"1754",6,0.0137244559770662,0.0176731267342914,NA,1,0.5
"1755",10,NA,0.0280186688759513,NA,0,0.5
"1756",8,NA,NA,0.000245499579132904,0,0.5
"1757",1,NA,NA,-0.00483796291966495,0,0.5
"1758",1,NA,NA,-0.000361708227449399,0,0.5
"1759",1,NA,NA,0.142222870849547,0,0.5
"1760",2,NA,NA,0.0928764763221994,0,0.5
"1761",3,NA,NA,0.0864027786796719,0,0.5
"1762",4,NA,NA,0.0152709279797719,0,0.5
"1763",5,NA,NA,0.0162634963000015,0,0.5
"1764",6,NA,NA,0.0146814969778954,0,0.5
"1765",7,NA,NA,0.0215815011308075,0,0.5
"1766",8,NA,NA,0.0229488817813037,0,0.5
"1767",9,NA,NA,0.0342481549971885,0,0.5
"1768",10,NA,NA,0.0941701434585444,0,0.5
"1769",1,NA,NA,0.160814055809002,0,0.5
"1770",2,NA,NA,0.0198935380271117,0,0.5
"1771",3,NA,NA,0.0145431359325626,0,0.5
"1772",4,NA,NA,0.0380688272364672,0,0.5
"1773",5,NA,NA,0.00476500014947664,0,0.5
"1774",6,NA,NA,0.0187130255534732,0,0.5
"1775",7,NA,NA,0.0296289323247091,0,0.5
"1776",8,NA,NA,0.0759988432391166,0,0.5
"1777",9,NA,NA,0.00917586745437234,0,0.5
"1778",10,NA,NA,0.0358840806292342,0,0.5
"1779",1,NA,NA,0.184317210808625,0,0.5
"1780",2,NA,NA,0.0177960351061877,0,0.5
"1781",3,NA,NA,0.0129267204542157,0,0.5
"1782",4,NA,NA,0.0176733796792847,0,0.5
"1783",5,NA,NA,0.00312157592872649,0,0.5
"1784",6,NA,NA,0.0529671430484865,0,0.5
"1785",7,NA,NA,0.00955619171580927,0,0.5
"1786",8,NA,NA,0.0186443481594703,0,0.5
"1787",9,NA,NA,0.00885683122590608,0,0.5
"1788",10,NA,NA,0.0239079194972397,0,0.5
"1789",1,NA,NA,0.0164199967636468,0,0.5
"1790",2,NA,NA,0.0658949914242999,0,0.5
"1791",3,NA,NA,0.00506288011885847,0,0.5
"1792",4,NA,NA,0.02062694004,0,0.5
"1793",5,NA,NA,0.0045171782488857,0,0.5
"1794",6,NA,NA,0.00345129232672887,0,0.5
"1795",7,NA,NA,0.0212402792839361,0,0.5
"1796",8,NA,NA,0.0649908164641473,0,0.5
"1797",9,NA,NA,0.00537445973054345,0,0.5
"1798",10,NA,NA,0.0111722370585329,0,0.5
"1799",1,NA,NA,0.110117567281481,0,0.5
"1800",2,NA,NA,0.0134509061296073,0,0.5
"1801",3,NA,NA,0.0127636598143962,0,0.5
"1802",4,NA,NA,0.0164341944512812,0,0.5
"1803",5,NA,NA,0.00190965256478721,0,0.5
"1804",6,NA,NA,0.0481470618359443,0,0.5
"1805",7,NA,NA,0.072889743179772,0,0.5
"1806",8,NA,NA,0.0451672405818334,0,0.5
"1807",9,NA,NA,0.00988586795565862,0,0.5
"1808",10,NA,NA,0.11957225321833,0,0.5
"1809",1,NA,NA,0.0156431407863304,0,0.5
"1810",2,NA,NA,0.0201400999756312,0,0.5
"1811",3,NA,NA,0.017532425370733,0,0.5
"1812",4,NA,NA,0.131762514633474,0,0.5
"1813",5,NA,NA,0.00267113752232435,0,0.5
"1814",6,NA,NA,0.0325655033483803,0,0.5
"1815",7,NA,NA,0.0727135164126346,0,0.5
"1816",8,NA,NA,0.0488895639276218,0,0.5
"1817",9,NA,NA,0.074014335150286,0,0.5
"1818",10,NA,NA,0.0329128590449185,0,0.5
"1819",1,NA,NA,0.0240270002648014,0,0.5
"1820",2,NA,NA,0.0234909961192383,0,0.5
"1821",3,NA,NA,0.0472926369843594,0,0.5
"1822",4,NA,NA,0.00905158268763748,0,0.5
"1823",5,NA,NA,0.0310792693331055,0,0.5
"1824",6,NA,NA,0.0109148951481817,0,0.5
"1825",7,NA,NA,0.00571154405284099,0,0.5
"1826",8,NA,NA,0.00925141169907551,0,0.5
"1827",9,NA,NA,0.0310030826822263,0,0.5
"1828",10,NA,NA,0.0160088060586821,0,0.5
"1829",1,NA,NA,0.0228260641428311,0,0.5
"1830",2,NA,NA,0.0658888314452386,0,0.5
"1831",3,NA,NA,0.0130708361641865,0,0.5
"1832",4,NA,NA,0.148218059118625,0,0.5
"1833",5,NA,NA,0.00415994613777986,0,0.5
"1834",6,NA,NA,0.00714591185685191,0,0.5
"1835",7,NA,NA,0.0168160719947133,0,0.5
"1836",8,NA,NA,0.0324880397922429,0,0.5
"1837",9,NA,NA,0.0532808115088119,0,0.5
"1838",10,NA,NA,0.0812515376397049,0,0.5
"1839",8,NA,NA,-0.00158072052247923,0,0.5
"1840",1,NA,NA,-0.000334462491359289,0,0.5
"1841",1,NA,NA,-0.00176293848650506,0,0.5
"1842",1,NA,NA,-0.00681072271240058,0,0.5
"1843",5,-0.0267804393753757,-0.0546972189936535,NA,1,0.5
"1844",1,NA,NA,-0.00299432126079875,0,0.5
"1845",1,NA,NA,0.0841784918856284,0,0.5
"1846",2,NA,NA,0.17790760995827,0,0.5
"1847",3,NA,NA,0.106508349353142,0,0.5
"1848",4,NA,NA,0.114151012074071,0,0.5
"1849",5,NA,NA,0.152286656118706,0,0.5
"1850",6,NA,NA,0.161751015443179,0,0.5
"1851",7,NA,NA,0.220872211358633,0,0.5
"1852",8,NA,NA,0.217976015882102,0,0.5
"1853",9,NA,NA,0.200986534739311,0,0.5
"1854",10,NA,NA,0.150415583471095,0,0.5
"1855",1,NA,NA,0.128119691091786,0,0.5
"1856",2,NA,NA,0.231075682809051,0,0.5
"1857",3,NA,NA,0.193454287918346,0,0.5
"1858",4,NA,NA,0.125566556848425,0,0.5
"1859",5,NA,NA,0.24154479243103,0,0.5
"1860",6,NA,NA,0.21051493009335,0,0.5
"1861",7,NA,NA,0.221947121640274,0,0.5
"1862",8,NA,NA,0.288246722401217,0,0.5
"1863",9,NA,NA,0.254158444612981,0,0.5
"1864",10,NA,NA,0.273877652610474,0,0.5
"1865",1,NA,NA,0.0099011908200813,0,0.5
"1866",2,NA,NA,0.0260259608024845,0,0.5
"1867",3,NA,NA,0.0438981990366076,0,0.5
"1868",4,NA,NA,0.00389391074368423,0,0.5
"1869",5,NA,NA,0.0777605701849341,0,0.5
"1870",6,NA,NA,0.0287315048587693,0,0.5
"1871",7,NA,NA,0.0376624370797528,0,0.5
"1872",8,NA,NA,0.0248133295480602,0,0.5
"1873",9,NA,NA,0.0178832622858371,0,0.5
"1874",10,NA,NA,0.0236871512800712,0,0.5
"1875",1,NA,NA,0.0764351269194496,0,0.5
"1876",2,NA,NA,0.192516265392555,0,0.5
"1877",3,NA,NA,0.15911832405546,0,0.5
"1878",4,NA,NA,0.120382845970637,0,0.5
"1879",5,NA,NA,0.133373812829353,0,0.5
"1880",6,NA,NA,0.143808655119016,0,0.5
"1881",7,NA,NA,0.134145492794238,0,0.5
"1882",8,NA,NA,0.186629843361303,0,0.5
"1883",9,NA,NA,0.160052526372008,0,0.5
"1884",10,NA,NA,0.196243541720313,0,0.5
"1885",1,NA,NA,0.034704330523413,0,0.5
"1886",2,NA,NA,0.104356665463175,0,0.5
"1887",3,NA,NA,0.114373423823242,0,0.5
"1888",4,NA,NA,0.08373849340294,0,0.5
"1889",5,NA,NA,0.0432614645214541,0,0.5
"1890",6,NA,NA,0.128275115912806,0,0.5
"1891",7,NA,NA,0.148520488548658,0,0.5
"1892",8,NA,NA,0.178834419360555,0,0.5
"1893",9,NA,NA,0.0738575896383025,0,0.5
"1894",10,NA,NA,0.0850230872707606,0,0.5
"1895",1,NA,NA,0.0465739078282771,0,0.5
"1896",2,NA,NA,0.125689090380037,0,0.5
"1897",3,NA,NA,0.167615038809941,0,0.5
"1898",4,NA,NA,0.0758817620460675,0,0.5
"1899",5,NA,NA,0.197580643950805,0,0.5
"1900",6,NA,NA,0.0697472761648563,0,0.5
"1901",7,NA,NA,0.0504382196139067,0,0.5
"1902",8,NA,NA,0.0982094164958179,0,0.5
"1903",9,NA,NA,0.139235532826654,0,0.5
"1904",10,NA,NA,0.106052098544139,0,0.5
"1905",1,NA,NA,0.0517566306766153,0,0.5
"1906",2,NA,NA,0.077315661397809,0,0.5
"1907",3,NA,NA,0.054679164340927,0,0.5
"1908",4,NA,NA,0.0464903884661632,0,0.5
"1909",5,NA,NA,0.0783130297178645,0,0.5
"1910",6,NA,NA,0.0410267254496707,0,0.5
"1911",7,NA,NA,0.114939400704661,0,0.5
"1912",8,NA,NA,0.114063179203233,0,0.5
"1913",9,NA,NA,0.0627038524764412,0,0.5
"1914",10,NA,NA,0.122818915227021,0,0.5
"1915",8,-0.00429655834409136,-0.00183084700427398,NA,1,0.5
"1916",2,NA,NA,-0.000823936560700358,0,0.5
"1917",8,NA,NA,-0.00578215909692688,0,0.5
"1918",1,NA,NA,-0.000758372163161561,0,0.5
"1919",1,NA,NA,-0.008593228692641,0,0.5
"1920",2,NA,NA,0.00177122839643538,0,0.5
"1921",8,NA,NA,0.00258981934447514,0,0.5
"1922",1,NA,NA,-0.00356508865905355,0,0.5
"1923",1,NA,NA,-0.00207842700606028,0,0.5
"1924",1,NA,NA,0.156085016353359,0,0.5
"1925",2,NA,NA,0.293995647928118,0,0.5
"1926",3,NA,NA,0.146305026545422,0,0.5
"1927",4,NA,NA,0.242301413409424,0,0.5
"1928",5,NA,NA,0.191757585325513,0,0.5
"1929",6,NA,NA,0.250367756563777,0,0.5
"1930",7,NA,NA,0.290778371522817,0,0.5
"1931",8,NA,NA,0.245047564033432,0,0.5
"1932",9,NA,NA,0.212202614995266,0,0.5
"1933",10,NA,NA,0.258517192323458,0,0.5
"1934",1,NA,NA,0.083082317597478,0,0.5
"1935",2,NA,NA,0.139766525008211,0,0.5
"1936",3,NA,NA,0.187329156989594,0,0.5
"1937",4,NA,NA,0.035111646196723,0,0.5
"1938",5,NA,NA,0.234950672120952,0,0.5
"1939",6,NA,NA,0.241630571661219,0,0.5
"1940",7,NA,NA,0.133764153056065,0,0.5
"1941",8,NA,NA,0.1184660375751,0,0.5
"1942",9,NA,NA,0.0976385189070515,0,0.5
"1943",10,NA,NA,0.157725554725865,0,0.5
"1944",1,NA,NA,0.0182155511929944,0,0.5
"1945",2,NA,NA,0.04040986864575,0,0.5
"1946",3,NA,NA,0.0339754235152636,0,0.5
"1947",4,NA,NA,0.0967202656052837,0,0.5
"1948",5,NA,NA,0.0295411657477693,0,0.5
"1949",6,NA,NA,0.0310579976988612,0,0.5
"1950",7,NA,NA,0.0295122116326801,0,0.5
"1951",8,NA,NA,0.19383063585543,0,0.5
"1952",9,NA,NA,0.0474893663037996,0,0.5
"1953",10,NA,NA,0.034267793772894,0,0.5
"1954",1,NA,NA,0.0101702901262969,0,0.5
"1955",2,NA,NA,0.225598667560465,0,0.5
"1956",3,NA,NA,0.244933296594245,0,0.5
"1957",4,0.0723545224688599,0.000228737192016227,0.28279194421736,3,0.5
"1958",5,NA,NA,0.201416227879194,0,0.5
"1959",6,NA,NA,0.184077706559144,0,0.5
"1960",7,NA,NA,0.130752706893398,0,0.5
"1961",8,NA,NA,0.251640123765158,0,0.5
"1962",9,NA,NA,0.0361634166514393,0,0.5
"1963",10,NA,NA,0.238956473542693,0,0.5
"1964",1,NA,NA,0.0137841304633452,0,0.5
"1965",2,NA,NA,0.0286331006684729,0,0.5
"1966",3,NA,NA,0.0848235045539526,0,0.5
"1967",4,NA,NA,0.0197817914095032,0,0.5
"1968",5,NA,NA,0.136097424389081,0,0.5
"1969",6,NA,NA,0.0598965730973194,0,0.5
"1970",7,NA,NA,0.0154849580292029,0,0.5
"1971",8,NA,NA,0.0300091866662656,0,0.5
"1972",9,NA,NA,0.0308283803221482,0,0.5
"1973",10,NA,NA,0.0333782416344825,0,0.5
"1974",1,NA,NA,0.0137960019969277,0,0.5
"1975",2,NA,NA,0.0710144913144984,0,0.5
"1976",3,NA,NA,0.188309640437505,0,0.5
"1977",4,NA,NA,0.154868265215658,0,0.5
"1978",5,NA,NA,0.226656040181245,0,0.5
"1979",6,NA,NA,0.143738293878568,0,0.5
"1980",7,NA,NA,0.0764289259492316,0,0.5
"1981",8,NA,NA,0.140518962418226,0,0.5
"1982",9,NA,NA,0.121919421069148,0,0.5
"1983",10,NA,NA,0.209261683117273,0,0.5
"1984",6,-0.000247981198114204,NA,NA,0,0.5
"1985",2,NA,NA,-0.00103983346472425,0,0.5
"1986",8,NA,NA,-0.00813614759386439,0,0.5
"1987",1,NA,NA,-0.000202148086933302,0,0.5
"1988",1,NA,NA,-0.00494779174225139,0,0.5
"1989",6,-0.038980006163175,-0.0387288361275044,NA,1,0.5
"1990",2,NA,NA,0.00225351899303489,0,0.5
"1991",8,NA,NA,0.00220168651481469,0,0.5
"1992",1,NA,NA,-0.0602351401053058,0,0.5
"1993",1,NA,NA,-0.000495317991128753,0,0.5
"1994",1,NA,NA,0.0542222231673613,0,0.5
"1995",2,NA,NA,0.0316257331852311,0,0.5
"1996",3,NA,NA,0.028350113752121,0,0.5
"1997",4,NA,NA,0.00755521959383277,0,0.5
"1998",5,NA,NA,0.0397701662492218,0,0.5
"1999",6,NA,NA,0.043245832446059,0,0.5
"2000",7,NA,NA,0.0296790927609257,0,0.5
"2001",8,NA,NA,0.0237416972485201,0,0.5
"2002",9,NA,NA,0.0175186817066068,0,0.5
"2003",10,NA,NA,0.0309985963049533,0,0.5
"2004",1,NA,NA,0.0341234557644497,0,0.5
"2005",2,NA,NA,0.0662913796297219,0,0.5
"2006",3,NA,NA,0.0298576910484643,0,0.5
"2007",4,NA,NA,0.0284122069153395,0,0.5
"2008",5,NA,NA,0.0776354961113752,0,0.5
