"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"1265","sp25","sp27",6,NA,NA,0.0905688471492822,0,0.2
"1266","sp25","sp27",7,NA,NA,0.0276985094240532,0,0.2
"1267","sp25","sp27",8,NA,NA,0.0593283253318771,0,0.2
"1268","sp25","sp27",9,NA,NA,0.0332238948090272,0,0.2
"1269","sp25","sp27",10,NA,NA,0.0424445180141242,0,0.2
"1270","sp25","sp28",1,NA,NA,0.0749826820762062,0,0.2
"1271","sp25","sp28",2,NA,NA,0.0736344463523285,0,0.2
"1272","sp25","sp28",3,NA,NA,0.0838289205954733,0,0.2
"1273","sp25","sp28",4,NA,NA,0.158426930565049,0,0.2
"1274","sp25","sp28",5,NA,NA,0.0580531914961278,0,0.2
"1275","sp25","sp28",6,NA,NA,0.149796972603148,0,0.2
"1276","sp25","sp28",7,NA,NA,0.0414403247345443,0,0.2
"1277","sp25","sp28",8,NA,NA,0.212223820894288,0,0.2
"1278","sp25","sp28",9,NA,NA,0.0475796671953567,0,0.2
"1279","sp25","sp28",10,NA,NA,0.148384439874656,0,0.2
"1280","sp25","sp29",1,NA,NA,0.10415085854466,0,0.2
"1281","sp25","sp29",2,NA,NA,0.074848180285626,0,0.2
"1282","sp25","sp29",3,NA,NA,0.0106814740416766,0,0.2
"1283","sp25","sp29",4,NA,NA,0.00235942833619229,0,0.2
"1284","sp25","sp29",5,NA,NA,0.0271902665815139,0,0.2
"1285","sp25","sp29",6,NA,NA,0.0396683453384482,0,0.2
"1286","sp25","sp29",7,NA,NA,0.002126478499106,0,0.2
"1287","sp25","sp29",8,NA,NA,0.00482971972571262,0,0.2
"1288","sp25","sp29",9,NA,NA,0.0209179459609818,0,0.2
"1289","sp25","sp29",10,NA,NA,0.0051577649472399,0,0.2
"1290","sp25","sp30",1,NA,NA,0.098519741099758,0,0.2
"1291","sp25","sp30",2,NA,NA,0.0497855790578866,0,0.2
"1292","sp25","sp30",3,NA,NA,0.0247021067837904,0,0.2
"1293","sp25","sp30",4,NA,NA,0.0776235370900583,0,0.2
"1294","sp25","sp30",5,NA,NA,0.0461419233659989,0,0.2
"1295","sp25","sp30",6,NA,NA,0.0416779796353877,0,0.2
"1296","sp25","sp30",7,NA,NA,0.0196986707058195,0,0.2
"1297","sp25","sp30",8,NA,NA,0.0582150010166869,0,0.2
"1298","sp25","sp30",9,NA,NA,0.045867237462201,0,0.2
"1299","sp25","sp30",10,NA,NA,0.0572856650126468,0,0.2
"1300","sp25","sp32",10,NA,NA,-0.00240218554239183,0,0.2
"1301","sp25","sp38",1,NA,NA,-0.00148986888475686,0,0.2
"1302","sp25","sp40",1,NA,NA,-0.00578670489799638,0,0.2
"1303","sp25","sp42",5,NA,NA,-0.0599950908403919,0,0.2
"1304","sp25","sp46",1,NA,NA,-0.00702273004511511,0,0.2
"1305","sp25","sp49",1,NA,NA,-0.00100612950035111,0,0.2
"1306","sp26","sp27",1,NA,NA,0.0271000555789553,0,0.2
"1307","sp26","sp27",2,NA,NA,0.00454541540745804,0,0.2
"1308","sp26","sp27",3,NA,NA,0.0170553436035968,0,0.2
"1309","sp26","sp27",4,NA,NA,0.00146430791060534,0,0.2
"1310","sp26","sp27",5,NA,NA,0.0078429272264963,0,0.2
"1311","sp26","sp27",6,NA,NA,0.00895209226577916,0,0.2
"1312","sp26","sp27",7,NA,NA,0.0016079649562076,0,0.2
"1313","sp26","sp27",8,NA,NA,0.00730103545586634,0,0.2
"1314","sp26","sp27",9,NA,NA,0.00166165237695591,0,0.2
"1315","sp26","sp27",10,NA,NA,0.00119969016915357,0,0.2
"1316","sp26","sp28",1,NA,NA,0.00405375549422113,0,0.2
"1317","sp26","sp28",2,NA,NA,0.0293340973043297,0,0.2
"1318","sp26","sp28",3,NA,NA,0.132734269941531,0,0.2
"1319","sp26","sp28",4,NA,NA,0.00216888856022427,0,0.2
"1320","sp26","sp28",5,NA,NA,0.0258956895618488,0,0.2
"1321","sp26","sp28",6,NA,NA,0.0238566169289881,0,0.2
"1322","sp26","sp28",7,NA,NA,0.00328831019932525,0,0.2
"1323","sp26","sp28",8,NA,NA,0.0268685211095518,0,0.2
"1324","sp26","sp28",9,NA,NA,0.00867781977139873,0,0.2
"1325","sp26","sp28",10,NA,NA,0.00784073410582269,0,0.2
"1326","sp26","sp29",1,NA,NA,0.00631684491643826,0,0.2
"1327","sp26","sp29",2,NA,NA,0.0337909378627582,0,0.2
"1328","sp26","sp29",3,NA,NA,0.0514805708584021,0,0.2
"1329","sp26","sp29",4,NA,NA,0.036135308771732,0,0.2
"1330","sp26","sp29",5,NA,NA,0.0917442539760609,0,0.2
"1331","sp26","sp29",6,NA,NA,0.0816041103355433,0,0.2
"1332","sp26","sp29",7,NA,NA,0.0409142540637997,0,0.2
"1333","sp26","sp29",8,NA,NA,0.0252258486008106,0,0.2
"1334","sp26","sp29",9,NA,NA,0.0363115521455808,0,0.2
"1335","sp26","sp29",10,NA,NA,0.0402546026196026,0,0.2
"1336","sp26","sp30",1,NA,NA,0.00578047024291977,0,0.2
"1337","sp26","sp30",2,NA,NA,0.0157395089852853,0,0.2
"1338","sp26","sp30",3,NA,NA,0.037817535552045,0,0.2
"1339","sp26","sp30",4,NA,NA,0.00318440120570834,0,0.2
"1340","sp26","sp30",5,NA,NA,0.0283465716526086,0,0.2
"1341","sp26","sp30",6,NA,NA,0.0192508334772455,0,0.2
"1342","sp26","sp30",7,NA,NA,0.00486073736017045,0,0.2
"1343","sp26","sp30",8,NA,NA,0.00834720017337227,0,0.2
"1344","sp26","sp30",9,NA,NA,0.0440776907458172,0,0.2
"1345","sp26","sp30",10,NA,NA,0.0243095811252386,0,0.2
"1346","sp26","sp40",1,NA,NA,-0.000511630018272774,0,0.2
"1347","sp26","sp42",4,NA,0.0318897251403465,NA,0,0.2
"1348","sp26","sp42",5,NA,NA,-0.00137252938471548,0,0.2
"1349","sp26","sp46",1,NA,NA,-0.00346917327217061,0,0.2
"1350","sp26","sp49",1,NA,NA,-0.000775093868230423,0,0.2
"1351","sp27","sp28",1,NA,NA,0.0526638375988863,0,0.2
"1352","sp27","sp28",2,NA,NA,0.110190654207626,0,0.2
"1353","sp27","sp28",3,NA,NA,0.146140258302137,0,0.2
"1354","sp27","sp28",4,NA,NA,0.100731092565908,0,0.2
"1355","sp27","sp28",5,NA,NA,0.0964839662456469,0,0.2
"1356","sp27","sp28",6,NA,NA,0.0565977117858638,0,0.2
"1357","sp27","sp28",7,NA,NA,0.0694412543968195,0,0.2
"1358","sp27","sp28",8,NA,NA,0.132977228193307,0,0.2
"1359","sp27","sp28",9,NA,NA,0.125951837917555,0,0.2
"1360","sp27","sp28",10,NA,NA,0.0972672298114212,0,0.2
"1361","sp27","sp29",1,NA,NA,0.110898200231255,0,0.2
"1362","sp27","sp29",2,NA,NA,0.0090271639929777,0,0.2
"1363","sp27","sp29",3,NA,NA,0.0148597929916639,0,0.2
"1364","sp27","sp29",4,NA,NA,0.0037746369087189,0,0.2
"1365","sp27","sp29",5,NA,NA,0.0392872394080375,0,0.2
"1366","sp27","sp29",6,NA,NA,0.0568143786117732,0,0.2
"1367","sp27","sp29",7,NA,NA,0.00241476520395094,0,0.2
"1368","sp27","sp29",8,NA,NA,0.00617308424369746,0,0.2
"1369","sp27","sp29",9,NA,NA,0.00767047499252331,0,0.2
"1370","sp27","sp29",10,NA,NA,0.00362422835228361,0,0.2
"1371","sp27","sp30",1,-0.000573297048031742,NA,0.0924741417094749,0,0.2
"1372","sp27","sp30",2,NA,NA,0.0609060138357542,0,0.2
"1373","sp27","sp30",3,NA,NA,0.0414408340547118,0,0.2
"1374","sp27","sp30",4,NA,NA,0.123567624143716,0,0.2
"1375","sp27","sp30",5,NA,NA,0.0728798870989294,0,0.2
"1376","sp27","sp30",6,NA,NA,0.0247846095924797,0,0.2
"1377","sp27","sp30",7,NA,NA,0.0221629554149659,0,0.2
"1378","sp27","sp30",8,NA,NA,0.0760600952781657,0,0.2
"1379","sp27","sp30",9,NA,NA,0.0431805352921578,0,0.2
"1380","sp27","sp30",10,NA,NA,0.0411717477527744,0,0.2
"1381","sp27","sp32",10,NA,NA,-0.00240284327026236,0,0.2
"1382","sp27","sp38",1,NA,NA,-0.00139844405638498,0,0.2
"1383","sp27","sp39",1,-0.00266588501298888,-0.000546922683570746,NA,1,0.2
"1384","sp27","sp40",1,NA,NA,-0.000663660518329052,0,0.2
"1385","sp27","sp42",5,NA,NA,-0.00350256222085407,0,0.2
"1386","sp27","sp46",1,NA,NA,-0.000798597244099056,0,0.2
"1387","sp27","sp49",1,-0.0863493156120458,-0.0665679304286534,-0.0407210078325126,3,0.2
"1388","sp28","sp29",1,NA,NA,0.249405749750717,0,0.2
"1389","sp28","sp29",2,NA,NA,0.023946581547706,0,0.2
"1390","sp28","sp29",3,NA,NA,0.0482428492217625,0,0.2
"1391","sp28","sp29",4,NA,NA,0.00901364945336092,0,0.2
"1392","sp28","sp29",5,NA,NA,0.0393639447141188,0,0.2
"1393","sp28","sp29",6,NA,NA,0.0331034697138074,0,0.2
"1394","sp28","sp29",7,NA,NA,0.0186942233913282,0,0.2
"1395","sp28","sp29",8,NA,NA,0.0183087560084459,0,0.2
"1396","sp28","sp29",9,NA,NA,0.0172355686817767,0,0.2
"1397","sp28","sp29",10,NA,NA,0.0224085156530974,0,0.2
"1398","sp28","sp30",1,NA,NA,0.0119340005875998,0,0.2
"1399","sp28","sp30",2,NA,NA,0.306501278549274,0,0.2
"1400","sp28","sp30",3,0.109771828576645,0.0680837204805423,0.308928506485188,3,0.2
"1401","sp28","sp30",4,NA,0.0338713441314992,0.296187246550922,2,0.2
"1402","sp28","sp30",5,NA,NA,0.29502163318796,0,0.2
"1403","sp28","sp30",6,NA,NA,0.208921877224289,0,0.2
"1404","sp28","sp30",7,NA,NA,0.174015589467356,0,0.2
"1405","sp28","sp30",8,NA,NA,0.224448629441288,0,0.2
"1406","sp28","sp30",9,NA,NA,0.270603277647813,0,0.2
"1407","sp28","sp30",10,NA,NA,0.254433162341945,0,0.2
"1408","sp28","sp32",3,NA,NA,-0.00134050162194138,0,0.2
"1409","sp28","sp32",10,NA,NA,-0.000805341088163756,0,0.2
"1410","sp28","sp40",1,NA,NA,-0.000466688789512343,0,0.2
"1411","sp28","sp42",5,NA,NA,-0.00245309867775805,0,0.2
"1412","sp28","sp46",1,NA,NA,-0.000438977479480787,0,0.2
"1413","sp28","sp49",1,NA,NA,-0.00150624848283718,0,0.2
"1414","sp29","sp30",1,NA,NA,0.0155438831688358,0,0.2
"1415","sp29","sp30",2,NA,NA,0.0891922651987179,0,0.2
"1416","sp29","sp30",3,NA,NA,0.171380664271196,0,0.2
"1417","sp29","sp30",4,NA,NA,0.0430456989177786,0,0.2
"1418","sp29","sp30",5,NA,NA,0.14104786895352,0,0.2
"1419","sp29","sp30",6,NA,NA,0.176376305110734,0,0.2
"1420","sp29","sp30",7,NA,NA,0.151894539660152,0,0.2
"1421","sp29","sp30",8,NA,NA,0.112681537896481,0,0.2
"1422","sp29","sp30",9,NA,NA,0.0854002641670406,0,0.2
"1423","sp29","sp30",10,NA,NA,0.124074176526505,0,0.2
"1424","sp29","sp32",3,NA,NA,-0.000743654449499451,0,0.2
"1425","sp29","sp36",5,-0.00681743366669091,NA,NA,0,0.2
"1426","sp29","sp38",1,NA,NA,-0.000235063020091525,0,0.2
"1427","sp29","sp40",1,NA,NA,-0.000674862074623233,0,0.2
"1428","sp29","sp42",5,NA,NA,-0.00114895331815564,0,0.2
"1429","sp29","sp46",1,NA,NA,-0.000630506064829383,0,0.2
"1430","sp29","sp49",1,NA,NA,-0.00317182061663912,0,0.2
"1431","sp30","sp32",3,NA,NA,-0.006144262037452,0,0.2
"1432","sp30","sp32",10,NA,NA,-0.00139835029201321,0,0.2
"1433","sp30","sp38",1,NA,-0.0277343334791131,-0.0215307514148966,2,0.2
"1434","sp30","sp39",1,0.00028141537382082,NA,NA,0,0.2
"1435","sp30","sp40",1,NA,NA,-0.000700345030408,0,0.2
"1436","sp30","sp42",5,NA,NA,-0.00194977551244354,0,0.2
"1437","sp30","sp46",1,NA,NA,-0.000613141484183289,0,0.2
"1438","sp30","sp49",1,0.0091151811926396,NA,-0.00264487059815796,0,0.2
"1439","sp31","sp35",5,NA,0.0120378636168761,NA,0,0.2
"1440","sp31","sp47",7,-0.0029383826685641,-0.00246958686014835,NA,1,0.2
"1441","sp31","sp47",9,-0.0476133884869389,-0.0972742191897363,NA,1,0.2
"1442","sp32","sp47",8,-0.0369446831404923,-0.0301980218013837,NA,1,0.2
"1443","sp33","sp47",3,0.0124156329490227,NA,NA,0,0.2
"1444","sp34","sp35",4,NA,-0.000266229766994067,NA,0,0.2
"1445","sp34","sp40",2,-0.0128692834323144,NA,NA,0,0.2
"1446","sp34","sp40",4,-0.00832775604534186,-0.0199163839147146,NA,1,0.2
"1447","sp34","sp48",4,0.000725322939205034,0.00896959695521774,0.0205109701395631,3,0.2
"1448","sp35","sp40",2,NA,NA,0.00806369065404655,0,0.2
"1449","sp35","sp48",2,-0.100335638864278,-0.0887506300074383,NA,1,0.2
"1450","sp35","sp48",4,-0.0450050003916326,-0.0411589400267464,NA,1,0.2
"1451","sp35","sp48",6,-0.0408129914796906,-0.0526154784288852,NA,1,0.2
"1452","sp37","sp38",3,0.0109200509011408,NA,NA,0,0.2
"1453","sp37","sp45",5,NA,-0.00162103982482916,NA,0,0.2
"1454","sp38","sp39",4,0.00321253984480763,NA,NA,0,0.2
"1455","sp38","sp39",9,0.0210857967483281,0.0376284027411161,NA,1,0.2
"1456","sp38","sp42",10,0.000428874635813871,NA,NA,0,0.2
"1457","sp38","sp46",4,NA,-0.0149318301698957,NA,0,0.2
"1458","sp38","sp46",7,-0.00201703494725009,-0.00463690121216287,NA,1,0.2
"1459","sp38","sp46",10,-0.0174608111518215,-0.0302180473067494,NA,1,0.2
"1460","sp38","sp48",7,0.000244209529730847,0.00065280317075835,NA,1,0.2
"1461","sp39","sp49",1,0.0423864469833977,0.0113261823646,0.00458726073768144,3,0.2
"1462","sp40","sp46",1,NA,NA,0.000229603566380869,0,0.2
"1463","sp41","sp48",6,-0.00299959768201117,NA,NA,0,0.2
"1464","sp42","sp46",10,-0.0341661060492426,-0.00708650736877799,NA,1,0.2
"1465","sp42","sp47",3,0.000802393733297821,NA,0.000345356683204448,0,0.2
"1466","sp46","sp47",1,0.043897568680944,NA,NA,0,0.2
"1467","sp46","sp48",7,-0.00129048926729949,-0.00125084099367257,NA,1,0.2
"1468","sp1","sp16",2,0.000472868356764469,NA,NA,0,0.5
"1469","sp1","sp16",8,0.00302207151544265,NA,NA,0,0.5
"1470","sp1","sp20",3,-0.0120665828250384,NA,NA,0,0.5
"1471","sp1","sp29",3,0.0305181912386904,0.0027474792485363,NA,1,0.5
"1472","sp1","sp29",6,NA,0.019049955750978,NA,0,0.5
"1473","sp1","sp29",7,0.0283704347484801,NA,NA,0,0.5
"1474","sp2","sp3",2,-0.0158470316530581,-0.022769034822872,NA,1,0.5
"1475","sp2","sp3",3,-0.0543768523341118,-0.0597895350801308,NA,1,0.5
"1476","sp2","sp3",8,-0.00512853652988943,NA,NA,0,0.5
"1477","sp2","sp3",9,-0.10073883155041,-0.112884428900432,-0.00859312107511217,3,0.5
"1478","sp2","sp3",10,-0.00885244277733086,-0.0297901107239065,NA,1,0.5
"1479","sp2","sp46",9,-0.00181604418400766,-0.00121968525116593,NA,1,0.5
"1480","sp2","sp46",10,NA,-0.00143207373197506,NA,0,0.5
"1481","sp3","sp5",5,0.0249516751394099,0.00801149585418787,0.00633007332834884,3,0.5
"1482","sp3","sp5",6,0.0340303208388818,0.029637428787826,0.00760761813858546,3,0.5
"1483","sp3","sp38",4,NA,-0.000621984357750622,NA,0,0.5
"1484","sp3","sp38",10,-0.000487127464384925,-0.000695380072579063,NA,1,0.5
"1485","sp3","sp46",3,NA,0.000477523918089973,0.0158011985090006,2,0.5
"1486","sp3","sp46",4,0.101135439316512,0.0894634402180728,0.092788379806895,3,0.5
"1487","sp3","sp46",5,0.137695903562216,0.0913442894296694,0.134224209341484,3,0.5
"1488","sp3","sp46",6,0.0154537076156366,0.0312127214369857,0.024896351102962,3,0.5
"1489","sp3","sp46",7,0.122217254595155,0.13368028791436,0.130310396814645,3,0.5
"1490","sp3","sp46",9,0.025001764038307,0.0150121286875485,0.0157433362449891,3,0.5
"1491","sp3","sp46",10,0.026530434656818,0.0663824536985007,0.0420463591565782,3,0.5
"1492","sp4","sp12",6,-0.0134302312384302,NA,NA,0,0.5
"1493","sp4","sp26",7,0.00842801219840217,NA,NA,0,0.5
"1494","sp5","sp12",3,-0.087059406191184,-0.0850379748315641,-0.0304980156117095,3,0.5
"1495","sp5","sp12",7,-0.00406618781386513,-0.00278167653648649,NA,1,0.5
"1496","sp5","sp12",8,-0.0030044105315359,-0.00860919542226794,NA,1,0.5
"1497","sp5","sp27",3,-0.041937932759565,-0.0238368726688117,NA,1,0.5
"1498","sp5","sp46",5,0.00246766889490818,0.000524782996638699,0.000593908322832349,3,0.5
"1499","sp5","sp46",6,0.000380811803455384,0.000670312543278382,NA,1,0.5
"1500","sp5","sp50",3,-0.00194721576405752,-0.00179936477648151,-0.000299413738582514,3,0.5
"1501","sp5","sp50",7,-0.100547258037715,-0.074984091884522,-0.00469731595856722,3,0.5
"1502","sp5","sp50",8,NA,-0.000479494693450565,NA,0,0.5
"1503","sp6","sp13",6,NA,0.000843746557274084,NA,0,0.5
"1504","sp6","sp18",6,-0.0328479793913704,-0.0720783638977302,NA,1,0.5
"1505","sp6","sp18",8,-0.00154313068583881,NA,NA,0,0.5
"1506","sp6","sp18",10,-0.0601494574193986,-0.0475621111287266,-0.0237458677528759,3,0.5
"1507","sp6","sp33",6,-0.00346733706764253,-0.00889494823047367,NA,1,0.5
"1508","sp6","sp40",5,NA,-0.0129764487131006,NA,0,0.5
"1509","sp6","sp47",5,-0.000444298771734353,NA,NA,0,0.5
"1510","sp6","sp50",6,NA,0.00935841602761282,NA,0,0.5
"1511","sp7","sp13",5,-0.011623586296457,-0.0254378975875185,NA,1,0.5
"1512","sp7","sp48",5,0.000236381569623675,NA,NA,0,0.5
"1513","sp8","sp15",2,-0.000333823785251445,NA,NA,0,0.5
"1514","sp8","sp15",7,-0.00261780862817404,-0.0019065737596279,NA,1,0.5
"1515","sp8","sp21",4,-0.0247336891334646,NA,-0.0461322584334786,0,0.5
"1516","sp8","sp21",6,NA,NA,-0.000242658962814945,0,0.5
"1517","sp8","sp22",4,NA,NA,-0.00511345452756426,0,0.5
"1518","sp8","sp23",4,NA,NA,-0.00163861901570623,0,0.5
"1519","sp8","sp23",6,NA,NA,-0.000211342475370161,0,0.5
"1520","sp8","sp24",4,NA,NA,-0.000840148739759307,0,0.5
"1521","sp8","sp25",4,NA,NA,-0.000467685331863602,0,0.5
"1522","sp8","sp27",4,NA,NA,-0.000642132903924027,0,0.5
"1523","sp8","sp28",4,NA,NA,-0.00268160028028361,0,0.5
"1524","sp8","sp28",6,NA,NA,-0.000211346198358157,0,0.5
"1525","sp8","sp29",4,NA,NA,-0.000618547984808926,0,0.5
"1526","sp8","sp29",6,NA,NA,-0.00431908942602621,0,0.5
"1527","sp8","sp30",4,NA,NA,-0.00311000996483936,0,0.5
"1528","sp8","sp30",6,NA,NA,-0.000590084217649287,0,0.5
"1529","sp8","sp36",8,0.0253865191106605,0.0029897112044862,0.00478924059993491,3,0.5
"1530","sp8","sp42",7,0.0115937454992163,0.0161886422469993,0.0351138014321768,3,0.5
"1531","sp8","sp47",2,-0.0569663019501057,-0.0516518207035066,NA,1,0.5
"1532","sp8","sp47",5,NA,-0.00381779114044123,NA,0,0.5
"1533","sp8","sp47",7,-0.0338685849038886,-0.0365834560909571,NA,1,0.5
"1534","sp8","sp47",10,-0.0136092653011891,-0.000898343140583624,NA,1,0.5
"1535","sp9","sp37",3,-0.00937349433966683,-0.00264051773919605,NA,1,0.5
"1536","sp9","sp37",4,-0.0830594454568029,-0.0800752585205933,NA,1,0.5
"1537","sp9","sp37",6,-0.0218399503461573,-0.0219783501501399,NA,1,0.5
"1538","sp9","sp37",7,-0.0684811622223901,-0.076365538621491,NA,1,0.5
"1539","sp9","sp37",8,-0.0663509976119328,-0.034102954493328,NA,1,0.5
"1540","sp9","sp37",10,-0.0677800794847934,-0.088196012644493,NA,1,0.5
"1541","sp9","sp41",1,-0.0258384968636334,-0.00760605500676653,NA,1,0.5
"1542","sp9","sp50",6,NA,-0.000394596660943058,NA,0,0.5
"1543","sp10","sp31",1,-0.0237741310407924,-0.013349343481223,NA,1,0.5
"1544","sp10","sp35",6,0.00133138519235106,0.00271415006901283,NA,1,0.5
"1545","sp10","sp41",6,0.002244060527741,0.00439842139218151,NA,1,0.5
"1546","sp10","sp48",3,-0.0222125475397387,-0.00648965258977563,NA,1,0.5
"1547","sp10","sp48",6,-0.0692277522843446,-0.0987562346689218,-0.00423585645410218,3,0.5
"1548","sp10","sp48",9,-0.0830512985368071,-0.0771736010981018,-0.00827740052740783,3,0.5
"1549","sp11","sp14",9,NA,0.00591754788972454,0.0121437417058136,2,0.5
"1550","sp11","sp21",4,NA,NA,-0.00118858467903119,0,0.5
"1551","sp11","sp22",4,NA,NA,-0.00183253177024323,0,0.5
"1552","sp11","sp23",4,NA,NA,-0.000574796298272353,0,0.5
"1553","sp11","sp24",4,NA,NA,-0.00191475503196966,0,0.5
"1554","sp11","sp25",4,NA,NA,-0.000976638630967215,0,0.5
"1555","sp11","sp26",4,NA,NA,-0.000551589766482332,0,0.5
"1556","sp11","sp27",4,NA,NA,-0.00127120796317386,0,0.5
"1557","sp11","sp28",4,NA,NA,-0.00340275384885328,0,0.5
"1558","sp11","sp29",4,NA,NA,-0.00085252275282345,0,0.5
"1559","sp11","sp30",4,NA,NA,-0.0176308272660257,0,0.5
"1560","sp12","sp18",3,-0.000212469752838592,NA,NA,0,0.5
"1561","sp12","sp20",1,NA,0.00379172228451585,NA,0,0.5
"1562","sp12","sp21",1,NA,NA,-0.0450113985538892,0,0.5
"1563","sp12","sp22",1,NA,NA,-0.00214620695548992,0,0.5
"1564","sp12","sp23",1,NA,NA,-0.00690746783464994,0,0.5
"1565","sp12","sp24",1,NA,NA,-0.010103221180841,0,0.5
"1566","sp12","sp25",1,NA,NA,-0.00499660295205425,0,0.5
"1567","sp12","sp26",1,NA,NA,-0.000728922272603198,0,0.5
"1568","sp12","sp26",4,0.00971700137311376,0.0180264230950771,NA,1,0.5
"1569","sp12","sp27",1,NA,NA,-0.00108533051467234,0,0.5
"1570","sp12","sp27",3,0.00264138705877696,0.00146033146701275,NA,1,0.5
"1571","sp12","sp28",1,NA,NA,-0.000417664436828318,0,0.5
"1572","sp12","sp29",1,NA,NA,-0.000574821230222386,0,0.5
"1573","sp12","sp30",1,NA,NA,-0.00962769961165786,0,0.5
"1574","sp12","sp40",1,NA,NA,0.00194957782769979,0,0.5
"1575","sp12","sp46",1,NA,NA,0.000427886963105302,0,0.5
"1576","sp12","sp50",3,0.0309164094334668,0.0293708860149902,0.0138960367585716,3,0.5
"1577","sp12","sp50",7,0.0558817191629605,0.0512257048403387,0.0431727939835542,3,0.5
"1578","sp12","sp50",8,0.0691760575577846,0.0771253984070915,0.0674251892005378,3,0.5
"1579","sp13","sp14",2,0.031818232203391,0.0666231932620752,0.0348812399407674,3,0.5
"1580","sp13","sp14",5,NA,0.0100310681288613,0.0232912572795688,2,0.5
"1581","sp13","sp18",6,-0.000619612152720703,-0.0161548119663585,NA,1,0.5
"1582","sp13","sp18",7,-0.0449299875834156,-0.0704934770930049,NA,1,0.5
"1583","sp13","sp18",9,NA,-0.0225837278913571,NA,0,0.5
"1584","sp13","sp21",5,NA,NA,-0.000571067648789591,0,0.5
"1585","sp13","sp22",5,0.000544616965307218,NA,NA,0,0.5
"1586","sp13","sp33",4,NA,-0.0213306712658128,NA,0,0.5
"1587","sp13","sp33",6,NA,-0.00199361095817438,NA,0,0.5
"1588","sp13","sp33",7,-0.0026073955140308,-0.00727159908091657,NA,1,0.5
"1589","sp13","sp48",5,-0.0283143964557667,NA,NA,0,0.5
"1590","sp14","sp21",5,NA,NA,-0.0350764082286295,0,0.5
"1591","sp14","sp21",6,-0.00529495418620963,NA,NA,0,0.5
"1592","sp14","sp21",7,NA,-0.0715132207562232,-0.00484470424343658,2,0.5
"1593","sp14","sp21",9,NA,NA,-0.0155669920136607,0,0.5
"1594","sp14","sp21",10,-0.0293328570166993,-0.00744931272880532,-0.0783816899442126,3,0.5
"1595","sp14","sp22",7,NA,NA,-0.000340051298852459,0,0.5
"1596","sp14","sp22",10,NA,NA,-0.00671228899012986,0,0.5
"1597","sp14","sp23",5,NA,NA,-0.000879013496730899,0,0.5
"1598","sp14","sp23",7,NA,NA,-0.000273884152721517,0,0.5
"1599","sp14","sp23",9,NA,NA,-0.00127713596429899,0,0.5
"1600","sp14","sp23",10,NA,NA,-0.0088604801285526,0,0.5
"1601","sp14","sp24",5,NA,NA,-0.000867758882475945,0,0.5
"1602","sp14","sp24",9,NA,NA,-0.0004357453231035,0,0.5
"1603","sp14","sp24",10,NA,NA,-0.00316315200633701,0,0.5
"1604","sp14","sp25",5,NA,NA,-0.00032266531243844,0,0.5
"1605","sp14","sp25",9,NA,NA,-0.000498484772670753,0,0.5
"1606","sp14","sp25",10,NA,NA,-0.0027825702252068,0,0.5
"1607","sp14","sp26",5,NA,NA,-0.000216060134495418,0,0.5
"1608","sp14","sp26",10,NA,NA,-0.000663396930450732,0,0.5
"1609","sp14","sp27",5,NA,NA,-0.00202567828563541,0,0.5
"1610","sp14","sp27",9,NA,NA,-0.0107952137946824,0,0.5
"1611","sp14","sp27",10,NA,NA,-0.0379303986067349,0,0.5
"1612","sp14","sp28",5,NA,NA,-0.0033170353938111,0,0.5
"1613","sp14","sp28",7,NA,NA,-0.000439393480992006,0,0.5
"1614","sp14","sp28",9,NA,NA,-0.00194736987031663,0,0.5
"1615","sp14","sp28",10,NA,NA,-0.0123669835762182,0,0.5
"1616","sp14","sp29",5,NA,NA,-0.0013300810912178,0,0.5
"1617","sp14","sp29",7,NA,NA,-0.000200887965897425,0,0.5
"1618","sp14","sp29",9,NA,NA,-0.000223444492338773,0,0.5
"1619","sp14","sp29",10,NA,NA,-0.00314399040724401,0,0.5
"1620","sp14","sp30",5,NA,NA,-0.00262618932213367,0,0.5
"1621","sp14","sp30",7,NA,NA,-0.000338473228038296,0,0.5
"1622","sp14","sp30",9,NA,NA,-0.00108397681187219,0,0.5
"1623","sp14","sp30",10,NA,NA,-0.00493796163266583,0,0.5
"1624","sp15","sp21",3,NA,NA,-0.000355545472573663,0,0.5
"1625","sp15","sp23",3,NA,NA,-0.000305827224597582,0,0.5
"1626","sp15","sp24",3,NA,NA,-0.000654933506133588,0,0.5
"1627","sp15","sp24",4,-0.00110797849996041,-0.055172596918711,NA,1,0.5
"1628","sp15","sp25",3,NA,NA,-0.000245137374584905,0,0.5
"1629","sp15","sp26",3,NA,NA,-0.000439271403142371,0,0.5
"1630","sp15","sp27",3,NA,NA,-0.000371389471779768,0,0.5
"1631","sp15","sp28",2,NA,-0.00543844057103543,NA,0,0.5
"1632","sp15","sp28",3,NA,NA,-0.00378477466530813,0,0.5
"1633","sp15","sp28",4,-0.0212609913794728,-0.00574766535456522,NA,1,0.5
"1634","sp15","sp28",5,-0.021948907559693,-0.0472117103786618,NA,1,0.5
"1635","sp15","sp30",3,NA,NA,-0.000870273995440851,0,0.5
"1636","sp15","sp42",3,0.0205811130380837,0.0119077640844198,0.00374953104119502,3,0.5
"1637","sp15","sp47",2,0.00812703487255788,NA,NA,0,0.5
